Model year,Make,Model,Vehicle class,Engine size,Cylinders,Transmission,Fuel type,City,Highway,Combined,Combined (mpg),CO2 emissions
2021,Lexus,IS 350 AWD,Compact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253
2021,Lexus,LC 500,Subcompact,5.0,8,AS10,Z,15.1,9.6,12.6,22,294
2021,Lexus,LC 500 Convertible,Minicompact,5.0,8,AS10,Z,16.0,9.5,13.0,22,304
2021,Lexus,LC 500h,Subcompact,3.5,6,AV10,Z,9.0,7.1,8.1,35,189
2021,Lexus,LS 500 AWD,Mid-size,3.5,6,AS10,Z,13.8,8.7,11.1,25,269
2021,Lexus,LS 500h AWD,Mid-size,3.5,6,AV10,Z,10.1,8.1,9.2,31,213
2021,Lexus,LX 570,Sport utility vehicle: Standard,5.7,8,AS8,Z,19.2,14.3,16.9,17,395
2021,Lexus,NX 300 AWD,Sport utility vehicle: Small,2.0,4,AS6,Z,10.7,8.5,9.7,29,226
2021,Lexus,NX 300 AWD F SPORT,Sport utility vehicle: Small,2.0,4,AS6,Z,10.8,8.9,9.9,29,232
2021,Lexus,NX 300h AWD,Sport utility vehicle: Small,2.5,4,AV6,X,7.2,7.9,7.5,38,175
2021,Lexus,RC 300 AWD,Subcompact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253
2021,Lexus,RC 350 AWD,Subcompact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253
2021,Lexus,RC F,Subcompact,5.0,8,AS8,Z,14.4,9.6,12.2,23,285
2021,Lexus,RX 350 AWD,Sport utility vehicle: Small,3.5,6,AS8,X,12.2,9.0,10.8,26,252
2021,Lexus,RX 350 L AWD,Sport utility vehicle: Small,3.5,6,AS8,X,13.1,9.4,11.1,25,268
2021,Lexus,RX 450h AWD,Sport utility vehicle: Standard,3.5,6,AV6,Z,7.5,8.4,7.9,36,185
2021,Lexus,RX 450h L AWD,Sport utility vehicle: Standard,3.5,6,AV6,Z,8.1,8.4,8.1,35,190
2021,Lexus,UX 200,Mid-size,2.0,4,AS10,X,8.0,6.3,7.2,39,168
2021,Lexus,UX 250h,Compact,2.0,4,AV6,X,5.5,5.7,5.6,50,130
2021,Lexus,UX 250h AWD,Compact,2.0,4,AV6,X,5.7,6.2,6.0,47,140
2021,Lincoln,Aviator AWD,Sport utility vehicle: Standard,3.0,6,AS10,X,13.7,9.7,11.9,24,280
2021,Lincoln,Corsair AWD,Sport utility vehicle: Small,2.0,4,AS8,X,11.1,8.1,9.8,29,229
2021,Lincoln,Corsair AWD,Sport utility vehicle: Small,2.3,4,AS8,X,11.1,8.3,9.9,29,232
2021,Lincoln,Nautilus AWD,Sport utility vehicle: Small,2.0,4,A8,X,12.0,9.6,10.7,26,252
2021,Lincoln,Nautilus AWD,Sport utility vehicle: Small,2.0,4,AS8,X,12.0,9.6,10.7,26,252
2021,Lincoln,Nautilus AWD,Sport utility vehicle: Small,2.7,6,AS8,X,12.6,9.3,11.1,25,262
2021,Lincoln,Navigator 4X4,Sport utility vehicle: Standard,3.5,6,AS10,X,15.0,11.5,13.5,21,316
2021,Maserati,Ghibli,Mid-size,3.0,6,A8,Z,13.8,9.5,11.9,24,277
2021,Maserati,Ghibli S,Mid-size,3.0,6,A8,Z,13.8,9.5,11.9,24,277
2021,Maserati,Ghibli S Q4,Mid-size,3.0,6,A8,Z,14.8,9.8,12.6,22,293
2021,Maserati,Ghibli Trofeo,Mid-size,3.8,8,A8,Z,17.4,11.9,14.9,19,348
2021,Maserati,Levante,Sport utility vehicle: Standard,3.0,6,A8,Z,15.1,10.9,13.2,21,308
2021,Maserati,Levante S,Sport utility vehicle: Standard,3.0,6,A8,Z,15.1,10.9,13.2,21,308
2021,Maserati,Levante GTS,Sport utility vehicle: Standard,3.8,8,A8,Z,17.4,12.0,15.0,19,349
2021,Maserati,Levante Trofeo,Sport utility vehicle: Standard,3.8,8,A8,Z,17.4,12.0,15.0,19,349
2021,Maserati,Quattroporte S,Full-size,3.0,6,A8,Z,14.6,9.9,12.5,23,291
2021,Maserati,Quattroporte S Q4,Full-size,3.0,6,A8,Z,14.8,9.8,12.6,22,293
2021,Maserati,Quattroporte Trofeo,Full-size,3.8,8,A8,Z,17.4,11.9,14.9,19,348
2021,Mazda,CX-3,Compact,2.0,4,AS6,X,8.3,6.9,7.7,37,179
2021,Mazda,CX-3 (SIL),Compact,2.0,4,M6,X,8.8,7.0,8.0,35,186
2021,Mazda,CX-3 4WD,Compact,2.0,4,AS6,X,8.6,7.4,8.1,35,189
2021,Mazda,CX-30,Sport utility vehicle: Small,2.0,4,AS6,X,8.9,7.1,8.1,35,189
2021,Mazda,CX-30,Sport utility vehicle: Small,2.5,4,AS6,X,9.3,7.1,8.3,34,194
2021,Mazda,CX-30 4WD,Sport utility vehicle: Small,2.0,4,AS6,X,9.4,7.7,8.6,33,202
2021,Mazda,CX-30 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,9.9,7.7,8.9,32,208
2021,Mazda,CX-30 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.5,7.9,9.3,30,220
2021,Mazda,CX-5,Sport utility vehicle: Small,2.5,4,AS6,X,9.7,7.8,8.8,32,206
2021,Mazda,CX-5 (Cylinder Deactivation),Sport utility vehicle: Small,2.5,4,AS6,X,9.3,7.6,8.5,33,201
2021,Mazda,CX-5 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.2,8.2,9.3,30,217
2021,Mazda,CX-5 4WD (Cylinder Deactivation),Sport utility vehicle: Small,2.5,4,AS6,X,9.8,7.9,9.0,31,209
2021,Mazda,CX-5 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.8,8.7,9.8,29,230
2021,Mazda,CX-9 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,11.6,9.1,10.5,27,244
2021,Mazda,Mazda3 4-Door,Compact,2.0,4,AS6,X,8.4,6.6,7.6,37,178
2021,Mazda,Mazda3 4-Door (SIL),Compact,2.0,4,M6,X,8.7,6.4,7.7,37,180
2021,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,X,8.9,6.5,7.8,36,184
2021,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4,AS6,X,9.3,7.0,8.2,34,193
2021,Mazda,Mazda3 4-Door Turbo 4WD,Compact,2.5,4,AS6,X,10.1,7.3,8.8,32,207
2021,Mazda,Mazda3 5-Door,Mid-size,2.0,4,AS6,X,8.6,6.7,7.7,37,181
2021,Mazda,Mazda3 5-Door (SIL),Mid-size,2.0,4,M6,X,8.7,6.6,7.8,36,181
2021,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,9.2,6.9,8.1,35,190
2021,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,X,9.5,7.0,8.4,34,197
2021,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4,AS6,X,9.5,7.4,8.5,33,200
2021,Mazda,Mazda3 5-Door Turbo 4WD,Mid-size,2.5,4,AS6,X,10.1,7.5,8.9,32,209
2021,Mazda,Mazda6,Mid-size,2.5,4,AS6,X,9.1,6.7,8.0,35,187
2021,Mazda,Mazda6 Turbo,Mid-size,2.5,4,AS6,X,10.0,7.5,8.9,32,208
2021,Mazda,MX-5,Two-seater,2.0,4,AS6,Z,9.0,6.6,7.9,36,186
2021,Mazda,MX-5 (SIL),Two-seater,2.0,4,M6,Z,9.0,7.0,8.1,35,189
2021,Mercedes-Benz,A 220 4MATIC Sedan,Subcompact,2.0,4,AM7,Z,9.6,6.9,8.4,34,197
2021,Mercedes-Benz,A 250 4MATIC Hatch,Station wagon: Small,2.0,4,AM7,Z,9.4,6.8,8.2,34,193
2021,Mercedes-Benz,AMG A 35 4MATIC Sedan,Subcompact,2.0,4,AM7,Z,10.7,8.2,9.5,30,224
2021,Mercedes-Benz,AMG A 35 4MATIC Hatch,Station wagon: Small,2.0,4,AM7,Z,10.6,8.2,9.5,30,224
2021,Mercedes-Benz,AMG C 43 4MATIC Sedan,Compact,3.0,6,A9,Z,13.4,8.7,11.3,25,266
2021,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Subcompact,3.0,6,A9,Z,12.3,8.7,10.7,26,251
2021,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,3.0,6,A9,Z,12.5,8.8,10.8,26,254
2021,Mercedes-Benz,AMG C 43 4MATIC Wagon,Station wagon: Small,3.0,6,A9,Z,12.3,8.5,10.6,27,249
2021,Mercedes-Benz,AMG C 63 Sedan,Compact,4.0,8,A9,Z,13.5,8.9,11.4,25,269
2021,Mercedes-Benz,AMG C 63 S Sedan,Compact,4.0,8,A9,Z,13.5,8.9,11.4,25,269
2021,Mercedes-Benz,AMG C 63 S Cabriolet,Subcompact,4.0,8,A9,Z,13.9,9.6,12.0,24,281
2021,Mercedes-Benz,AMG C 63 S Coupe,Subcompact,4.0,8,A9,Z,13.7,9.1,11.6,24,273
2021,Mercedes-Benz,AMG CLA 35 4MATIC Coupe,Compact,2.0,4,AM7,Z,10.7,8.2,9.5,30,224
2021,Mercedes-Benz,AMG CLA 45 4MATIC Coupe,Compact,2.0,4,AM8,Z,12.0,8.2,10.3,27,242
2021,Mercedes-Benz,AMG CLS 53 4MATIC+ Coupe,Compact,3.0,6,A9,Z,11.3,9.0,10.3,27,242
2021,Mercedes-Benz,AMG E 53 4MATIC+ Sedan,Mid-size,3.0,6,A9,Z,10.7,8.2,9.5,30,225
2021,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,3.0,6,A9,Z,11.3,8.8,10.2,28,239
2021,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Subcompact,3.0,6,A9,Z,11.2,8.5,10.0,28,235
2021,Mercedes-Benz,AMG E 53 4MATIC+ Wagon,Station wagon: Mid-size,3.0,6,A9,Z,11.3,8.7,10.1,28,238
2021,Mercedes-Benz,AMG E 63 S 4MATIC+ Sedan,Mid-size,4.0,8,A9,Z,15.0,10.1,12.8,22,301
2021,Mercedes-Benz,AMG E 63 S 4MATIC+ Wagon,Station wagon: Mid-size,4.0,8,A9,Z,14.7,10.4,12.8,22,300
2021,Mercedes-Benz,AMG G 63 SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,18.6,15.5,17.2,16,396
2021,Mercedes-Benz,AMG GLA 35 4MATIC SUV,Sport utility vehicle: Small,2.0,4,AM8,Z,10.4,8.1,9.4,30,219
2021,Mercedes-Benz,AMG GLA 45 4MATIC SUV,Sport utility vehicle: Small,2.0,4,AM8,Z,11.6,8.8,10.4,27,243
2021,Mercedes-Benz,AMG GLB 35 SUV,Sport utility vehicle: Small,2.0,4,AM8,Z,11.1,8.9,10.1,28,237
2021,Mercedes-Benz,AMG GLC 43 4MATIC SUV,Sport utility vehicle: Small,3.0,6,A9,Z,13.1,9.6,11.6,24,272
2021,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,Sport utility vehicle: Small,3.0,6,A9,Z,13.5,9.6,11.7,24,277
2021,Mercedes-Benz,AMG GLC 63 S 4MATIC+ SUV,Sport utility vehicle: Small,4.0,8,A9,Z,15.7,10.9,13.5,21,319
2021,Mercedes-Benz,AMG GLC 63 S 4MATIC+ Coupe,Sport utility vehicle: Small,4.0,8,A9,Z,15.2,10.8,13.2,21,311
2021,Mercedes-Benz,AMG GLE 53 4MATIC+ SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,13.2,10.8,12.1,23,285
2021,Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,Sport utility vehicle: Standard,3.0,6,A9,Z,12.7,10.4,11.7,24,273
2021,Mercedes-Benz,AMG GLE 63 S 4MATIC+ SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,16.2,12.5,14.5,19,340
2021,Mercedes-Benz,AMG GLE 63 S 4MATIC+ Coupe,Sport utility vehicle: Standard,4.0,8,A9,Z,16.3,12.8,14.7,19,347
2021,Mercedes-Benz,AMG GLS 63 4MATIC+ SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,16.3,12.9,14.8,19,347
2021,Mercedes-Benz,AMG GT 53 4MATIC+ Coupe,Compact,3.0,6,A9,Z,11.9,9.6,10.9,26,255
2021,Mercedes-Benz,AMG GT 63 4MATIC+ Coupe,Compact,4.0,8,A9,Z,15.6,11.5,13.7,21,322
2021,Mercedes-Benz,AMG GT 63 S 4MATIC+ Coupe,Compact,4.0,8,A9,Z,15.1,11.1,13.3,21,312
2021,Mercedes-Benz,AMG GT Black Series Coupe,Two-seater,4.0,8,AM7,Z,15.6,12.0,13.9,20,328
2021,Mercedes-Benz,AMG GT C Coupe,Two-seater,4.0,8,AM7,Z,15.9,12.1,14.2,20,332
2021,Mercedes-Benz,AMG GT C Roadster,Two-seater,4.0,8,AM7,Z,15.8,12.0,14.1,20,330
2021,Mercedes-Benz,AMG GT R Coupe,Two-seater,4.0,8,AM7,Z,16.4,12.0,14.4,20,339
2021,Mercedes-Benz,AMG S 63 4MATIC+ Cabriolet,Subcompact,4.0,8,A9,Z,16.3,10.0,13.5,21,317
2021,Mercedes-Benz,AMG S 63 4MATIC+ Coupe,Compact,4.0,8,A9,Z,15.1,9.2,12.4,23,293
2021,Mercedes-Benz,C 300 4MATIC Sedan,Compact,2.0,4,A9,Z,10.1,7.1,8.7,32,204
2021,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2.0,4,A9,Z,10.8,7.9,9.5,30,223
2021,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,2.0,4,A9,Z,10.2,7.4,9.0,31,210
2021,Mercedes-Benz,C 300 4MATIC Wagon,Station wagon: Small,2.0,4,A9,Z,10.5,7.5,9.1,31,214
2021,Mercedes-Benz,CLA 250 4MATIC Coupe,Compact,2.0,4,AM7,Z,9.8,7.1,8.6,33,201
2021,Mercedes-Benz,CLS 450 4MATIC Coupe,Compact,3.0,6,A9,Z,10.5,8.1,9.4,30,222
2021,Mercedes-Benz,E 350 4MATIC Sedan,Mid-size,2.0,4,A9,Z,10.7,7.8,9.4,30,221
2021,Mercedes-Benz,E 450 4MATIC Sedan,Mid-size,3.0,6,A9,Z,10.4,7.8,9.2,31,217
2021,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,3.0,6,A9,Z,10.4,8.0,9.3,30,219
2021,Mercedes-Benz,E 450 4MATIC Coupe,Subcompact,3.0,6,A9,Z,10.3,7.9,9.3,30,218
2021,Mercedes-Benz,E 450 4MATIC All-Terrain Wagon,Station wagon: Mid-size,3.0,6,A9,Z,10.6,8.4,9.6,29,226
2021,Mercedes-Benz,G 550 SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,13.6,12.4,13.1,22,307
2021,Mercedes-Benz,GLA 250 4MATIC SUV,Sport utility vehicle: Small,2.0,4,AM8,Z,9.8,7.2,8.7,32,203
2021,Mercedes-Benz,GLB 250 4MATIC SUV,Sport utility vehicle: Small,2.0,4,AM8,Z,10.3,7.8,9.2,31,216
2021,Mercedes-Benz,GLC 300 4MATIC SUV,Sport utility vehicle: Small,2.0,4,A9,Z,11.3,8.5,10.0,28,235
2021,Mercedes-Benz,GLC 300 4MATIC Coupe,Sport utility vehicle: Small,2.0,4,A9,Z,10.6,8.4,9.6,29,226
2021,Mercedes-Benz,GLE 350 4MATIC SUV,Sport utility vehicle: Standard,2.0,4,A9,Z,12.4,9.0,10.8,26,254
2021,Mercedes-Benz,GLE 450 4MATIC SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,11.4,9.2,10.4,27,244
2021,Mercedes-Benz,GLS 450 4MATIC SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,12.0,9.8,11.0,26,257
2021,Mercedes-Benz,GLS 580 4MATIC SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,14.5,11.2,13.0,22,305
2021,Mercedes-Benz,Maybach GLS 600 4MATIC SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,16.6,12.5,14.8,19,346
2021,Mercedes-Benz,Maybach S 580 4MATIC Sedan,Full-size,4.0,8,A9,Z,15.5,9.8,12.9,22,301
2021,Mercedes-Benz,Metris Cargo Van,Special purpose vehicle,2.0,4,A9,Z,12.6,10.0,11.5,25,268
2021,Mercedes-Benz,Metris Cargo Van LWB,Special purpose vehicle,2.0,4,A9,Z,12.6,10.0,11.5,25,268
2021,Mercedes-Benz,Metris Passenger Van,Special purpose vehicle,2.0,4,A9,Z,13.3,10.8,12.2,23,284
2021,Mercedes-Benz,S 500 4MATIC SWB Sedan,Full-size,3.0,6,A9,Z,11.3,8.0,9.8,29,230
2021,Mercedes-Benz,S 560 Cabriolet,Subcompact,4.0,8,A9,Z,14.5,9.0,12.0,24,282
2021,Mercedes-Benz,S 560 4MATIC Coupe,Compact,4.0,8,A9,Z,14.5,9.0,12.0,24,282
2021,Mercedes-Benz,S 580 4MATIC LWB Sedan,Full-size,4.0,8,A9,Z,14.4,9.4,12.2,23,285
2021,MINI,Cooper 3 Door,Subcompact,1.5,3,AM7,Z,8.4,6.5,7.5,38,176
2021,MINI,Cooper 3 Door,Subcompact,1.5,3,M6,Z,8.8,6.4,7.7,37,180
2021,MINI,Cooper 5 Door,Subcompact,1.5,3,AM7,Z,8.4,6.5,7.5,38,176
2021,MINI,Cooper 5 Door,Subcompact,1.5,3,M6,Z,8.8,6.4,7.7,37,180
2021,MINI,Cooper Clubman ALL4,Mid-size,1.5,3,AS8,Z,9.7,7.0,8.5,33,198
2021,MINI,Cooper Convertible,Minicompact,1.5,3,AM7,Z,8.4,6.5,7.5,38,176
2021,MINI,Cooper Convertible,Minicompact,1.5,3,M6,Z,8.8,6.4,7.7,37,180
2021,MINI,Cooper Countryman ALL4,Mid-size,1.5,3,AS8,Z,10.0,7.4,8.8,32,206
2021,MINI,Cooper S 3 Door,Subcompact,2.0,4,AM7,Z,8.9,6.6,7.9,36,184
2021,MINI,Cooper S 3 Door,Subcompact,2.0,4,M6,Z,10.2,7.1,8.8,32,206
2021,MINI,Cooper S 5 Door,Subcompact,2.0,4,AM7,Z,8.9,6.6,7.9,36,184
2021,MINI,Cooper S 5 Door,Subcompact,2.0,4,M6,Z,10.2,7.1,8.8,32,206
2021,MINI,Cooper S Clubman ALL4,Mid-size,2.0,4,AS8,Z,10.1,7.4,8.9,32,207
2021,MINI,Cooper S Convertible,Minicompact,2.0,4,AM7,Z,9.1,6.9,8.1,35,191
2021,MINI,Cooper S Convertible,Minicompact,2.0,4,M6,Z,10.3,7.3,9.0,31,209
2021,MINI,Cooper S Countryman ALL4,Mid-size,2.0,4,AS8,Z,10.4,7.5,9.1,31,212
2021,MINI,John Cooper Works 3 Door,Subcompact,2.0,4,AS8,Z,9.2,6.9,8.1,35,190
2021,MINI,John Cooper Works 3 Door,Subcompact,2.0,4,M6,Z,10.2,7.1,8.8,32,206
2021,MINI,John Cooper Works Clubman ALL4,Mid-size,2.0,4,AS8,Z,10.1,7.6,9.0,31,210
2021,MINI,John Cooper Works Convertible,Minicompact,2.0,4,AS8,Z,9.4,7.1,8.3,34,194
2021,MINI,John Cooper Works Countryman ALL4,Mid-size,2.0,4,AS8,Z,10.0,7.8,9.0,31,210
2021,MINI,John Cooper Works GP,Subcompact,2.0,4,AS8,Z,9.9,7.8,8.9,32,208
2021,Mitsubishi,Mirage,Compact,1.2,3,AV,X,6.6,5.6,6.2,46,143
2021,Mitsubishi,Mirage,Compact,1.2,3,M5,X,7.1,5.8,6.5,43,151
2021,Mitsubishi,RVR,Sport utility vehicle: Small,2.0,4,AV6,X,9.7,7.8,8.8,32,206
2021,Mitsubishi,RVR 4WD,Sport utility vehicle: Small,2.0,4,AV6,X,10.1,8.2,9.2,31,213
2021,Mitsubishi,RVR 4WD,Sport utility vehicle: Small,2.4,4,AV6,X,10.3,8.3,9.4,30,218
2021,Nissan,Altima AWD,Mid-size,2.5,4,AV,X,9.1,6.5,7.9,36,187
2021,Nissan,Altima AWD SR/Platinum,Mid-size,2.5,4,AV,X,9.3,6.7,8.1,35,190
2021,Nissan,Armada 4WD,Sport utility vehicle: Standard,5.6,8,AS7,Z,17.5,12.9,15.4,18,362
2021,Nissan,GT-R,Subcompact,3.8,6,AM6,Z,14.4,10.9,12.8,22,300
2021,Nissan,Kicks,Mid-size,1.6,4,AV,X,7.7,6.6,7.2,39,169
2021,Nissan,Maxima,Mid-size,3.5,6,AV7,Z,11.6,7.9,9.9,29,233
2021,Nissan,Murano,Station wagon: Mid-size,3.5,6,AV7,X,11.7,8.3,10.2,28,240
2021,Nissan,Murano AWD,Station wagon: Mid-size,3.5,6,AV7,X,12.0,8.5,10.4,27,245
2021,Nissan,NV200 Cargo Van,Special purpose vehicle,2.0,4,AV,X,9.9,9.1,9.5,30,223
2021,Nissan,Qashqai,Station wagon: Small,2.0,4,AV8,X,8.8,7.3,8.1,35,191
2021,Nissan,Qashqai,Station wagon: Small,2.0,4,M6,X,9.9,8.0,9.0,31,212
2021,Nissan,Qashqai AWD,Station wagon: Small,2.0,4,AV8,X,9.0,7.6,8.4,34,197
2021,Nissan,Rogue,Sport utility vehicle: Small,2.5,4,AV8,X,8.9,7.0,8.1,35,189
2021,Nissan,Rogue AWD,Sport utility vehicle: Small,2.5,4,AV8,X,9.2,7.2,8.3,34,195
2021,Nissan,Sentra,Mid-size,2.0,4,AV,X,8.0,6.0,7.1,40,167
2021,Nissan,Sentra SR,Mid-size,2.0,4,AV,X,8.2,6.2,7.3,39,171
2021,Nissan,Sentra,Mid-size,2.0,4,M6,X,9.3,6.3,8.0,35,187
2021,Nissan,Sentra SR,Mid-size,2.0,4,M6,X,9.4,6.5,8.1,35,190
2021,Nissan,Titan 4WD,Pickup truck: Standard,5.6,8,AS9,Z,15.2,11.1,13.4,21,314
2021,Nissan,Titan 4WD Pro-4X,Pickup truck: Standard,5.6,8,AS9,Z,15.4,11.4,13.6,21,321
2021,Nissan,Versa,Compact,1.6,4,AV,X,7.4,5.9,6.7,42,158
2021,Nissan,Versa,Compact,1.6,4,M5,X,8.6,6.7,7.7,37,181
2021,Porsche,718 Boxster,Two-seater,2.0,4,AM7,Z,11.0,8.7,10.0,28,233
2021,Porsche,718 Boxster,Two-seater,2.0,4,M6,Z,11.7,8.9,10.5,27,245
2021,Porsche,718 Boxster T,Two-seater,2.0,4,AM7,Z,11.2,8.7,10.1,28,236
2021,Porsche,718 Boxster T,Two-seater,2.0,4,M6,Z,11.7,8.9,10.5,27,245
2021,Porsche,718 Boxster S,Two-seater,2.5,4,AM7,Z,12.2,9.2,10.9,26,255
2021,Porsche,718 Boxster S,Two-seater,2.5,4,M6,Z,12.5,9.6,11.2,25,263
2021,Porsche,718 Boxster GTS 4.0,Two-seater,4.0,6,AM7,Z,12.3,9.8,11.1,25,260
2021,Porsche,718 Boxster GTS 4.0,Two-seater,4.0,6,M6,Z,14.0,10.0,12.2,23,284
2021,Porsche,718 Cayman,Two-seater,2.0,4,AM7,Z,11.0,8.7,10.0,28,233
2021,Porsche,718 Cayman,Two-seater,2.0,4,M6,Z,11.7,8.9,10.5,27,245
2021,Porsche,718 Cayman T,Two-seater,2.0,4,AM7,Z,11.2,8.7,10.1,28,236
2021,Porsche,718 Cayman T,Two-seater,2.0,4,M6,Z,11.7,8.9,10.5,27,245
2021,Porsche,718 Cayman S,Two-seater,2.5,4,AM7,Z,12.2,9.2,10.9,26,255
2021,Porsche,718 Cayman S,Two-seater,2.5,4,M6,Z,12.5,9.6,11.2,25,263
2021,Porsche,718 Cayman GTS 4.0,Two-seater,4.0,6,AM7,Z,12.3,9.8,11.1,25,260
2021,Porsche,718 Cayman GTS 4.0,Two-seater,4.0,6,M6,Z,14.0,10.0,12.2,23,284
2021,Porsche,718 Cayman GT4,Two-seater,4.0,6,AM7,Z,13.0,9.9,11.6,24,271
2021,Porsche,718 Cayman GT4,Two-seater,4.0,6,M6,Z,14.0,10.1,12.2,23,286
2021,Porsche,718 Spyder,Two-seater,4.0,6,AM7,Z,13.0,9.9,11.6,24,271
2021,Porsche,718 Spyder,Two-seater,4.0,6,M6,Z,14.0,10.1,12.2,23,286
2021,Porsche,911 Carrera,Minicompact,3.0,6,AM8,Z,13.1,9.8,11.6,24,275
2021,Porsche,911 Carrera 4,Minicompact,3.0,6,AM8,Z,13.1,9.8,11.6,24,275
2021,Porsche,911 Carrera Cabriolet,Minicompact,3.0,6,AM8,Z,13.1,9.8,11.6,24,275
2021,Porsche,911 Carrera 4 Cabriolet,Minicompact,3.0,6,AM8,Z,13.1,9.7,11.6,24,275
2021,Porsche,911 Carrera S,Minicompact,3.0,6,AM8,Z,12.9,10.2,11.7,24,274
2021,Porsche,911 Carrera S,Minicompact,3.0,6,M7,Z,12.8,9.4,11.3,25,264
2021,Porsche,911 Carrera 4S,Minicompact,3.0,6,AM8,Z,13.0,10.2,11.8,24,275
2021,Porsche,911 Carrera 4S,Minicompact,3.0,6,M7,Z,13.8,9.3,11.8,24,275
2021,Porsche,911 Carrera S Cabriolet,Minicompact,3.0,6,AM8,Z,12.9,10.2,11.7,24,273
2021,Porsche,911 Carrera S Cabriolet,Minicompact,3.0,6,M7,Z,13.8,9.4,11.8,24,275
2021,Porsche,911 Carrera 4S Cabriolet,Minicompact,3.0,6,AM8,Z,12.8,10.2,11.7,24,273
2021,Porsche,911 Carrera 4S Cabriolet,Minicompact,3.0,6,M7,Z,13.8,9.8,12.0,24,281
2021,Porsche,911 Targa 4,Minicompact,3.0,6,AM8,Z,13.1,9.8,11.6,24,275
2021,Porsche,911 Targa 4S,Minicompact,3.0,6,AM8,Z,13.1,10.2,11.8,24,274
2021,Porsche,911 Targa 4S,Minicompact,3.0,6,M7,Z,13.7,9.8,11.9,24,278
2021,Porsche,911 Turbo,Minicompact,3.7,6,AM8,Z,15.2,11.9,13.7,21,321
2021,Porsche,911 Turbo Cabriolet,Minicompact,3.7,6,AM8,Z,15.6,11.8,13.9,20,324
2021,Porsche,911 Turbo S,Minicompact,3.7,6,AM8,Z,15.3,11.8,13.7,21,321
2021,Porsche,911 Turbo S Cabriolet,Minicompact,3.7,6,AM8,Z,16.0,11.8,14.1,20,328
2021,Porsche,Cayenne,Sport utility vehicle: Standard,3.0,6,AS8,Z,12.5,10.3,11.5,25,269
2021,Porsche,Cayenne Coupe,Sport utility vehicle: Standard,3.0,6,AS8,Z,12.7,10.3,11.6,24,271
2021,Porsche,Cayenne S,Sport utility vehicle: Standard,2.9,6,AS8,Z,13.1,10.5,11.9,24,278
2021,Porsche,Cayenne S Coupe,Sport utility vehicle: Standard,2.9,6,AS8,Z,13.4,10.9,12.3,23,286
2021,Porsche,Cayenne GTS,Sport utility vehicle: Standard,4.0,8,AS8,Z,15.8,12.3,14.2,20,331
2021,Porsche,Cayenne GTS Coupe,Sport utility vehicle: Standard,4.0,8,AS8,Z,15.2,12.4,14.0,20,326
2021,Porsche,Cayenne Turbo,Sport utility vehicle: Standard,4.0,8,AS8,Z,15.6,12.4,14.1,20,329
2021,Porsche,Cayenne Turbo Coupe,Sport utility vehicle: Standard,4.0,8,AS8,Z,15.8,12.2,14.2,20,332
2021,Porsche,Macan,Sport utility vehicle: Small,2.0,4,AM7,Z,12.2,10.2,11.3,25,264
2021,Porsche,Macan S,Sport utility vehicle: Small,2.9,6,AM7,Z,13.1,9.6,11.5,25,274
2021,Porsche,Macan GTS,Sport utility vehicle: Small,2.9,6,AM7,Z,13.5,10.5,12.2,23,285
2021,Porsche,Macan Turbo,Sport utility vehicle: Small,2.9,6,AM7,Z,13.5,11.2,12.5,23,293
2021,Porsche,Panamera,Full-size,2.9,6,AM8,Z,13.1,9.8,11.6,24,274
2021,Porsche,Panamera 4,Full-size,2.9,6,AM8,Z,12.8,9.8,11.5,25,274
2021,Porsche,Panamera 4 Executive,Full-size,2.9,6,AM8,Z,13.8,10.2,12.2,23,289
